"group","subj","date","age","year","month","time","sample_number","stdsg_CP","neo_sg","Cr","SG","Cr.plate.number","Cr.date","cp_dilution","cp_run","cp_assay_date","pg.ml_ucp","cp_batch","stdcr_CP","cp_note","sex","month.name","mum","bday","weaning","mid","neo_value","CV","neo_plate_number","neo_dilution","neo_date_assayed","neo_note","SG_corr_fac","month_name","pl","gmd","gm","r","n_agg_g","n_agg_r","n_obs"
"twn","davi",2016-03-21,2.51334702258727,2016,3,2022-02-22 08:57:00,589,10538.64228,305.469617585065,0.58,27,10,2016-11-04,10,6,"11/21/16",10621.8,8,12460.58932,"","F","mar","didg",2013-09-09,1.349760438,2016-03-15,7.697,0,17,40,2018-05-15,"",0.992171032821439,"mar",0.0233333333333333,0.0466666666666667,0.01,0.406666666666667,0,2,300
"gn","ting",2016-03-21,5.15537303216975,2016,3,2022-02-22 16:05:00,590,14637.91312,587.910662020906,1.18,35,10,2016-11-04,10,6,"11/21/16",19124.8,8,11027.65958,"","M","mar","tang",2011-01-18,2.704996578,2016-03-15,19.203,11,3,40,2018-01-16,"",0.765389082462253,"mar",0.0635451505016722,0,0,0.270903010033445,0,1,299
"twn","king",2016-03-21,4.3668720054757,2016,3,2022-02-22 10:05:00,591,2943.644183,413.468460891505,0.38,29,10,2016-11-04,10,6,"11/21/16",3186.64,8,5705.817321,"","M","mar","kipp",2011-11-02,2.045174538,2016-03-15,11.19,17.3,17,40,2018-05-15,"",0.923745444350995,"mar",0.053156146179402,0.026578073089701,0.0166112956810631,0.378737541528239,0,4,301
"twn","petr",2016-03-21,5.94934976043806,2016,3,2022-02-22 09:58:00,592,15524.00407,398.243714821764,0.4,26,10,2016-11-04,10,6,"11/21/16",15067,8,25629.21199,"","F","mar","park",2010-04-03,2.565366188,2016-03-15,9.663,2.8,17,40,2018-05-15,"",1.03033145716073,"mar",0,0.0333333333333333,0.0533333333333333,0.45,0,3,300
"twn","ruki",2016-03-21,5.06228610540726,2016,3,2022-02-22 09:30:00,593,3929.536634,434.061333333333,0.36,25,10,2016-11-04,10,6,"11/21/16",3667.17,8,6931.017554,"","M","mar","rave",2011-02-21,2.770704997,2016-03-15,10.127,14.5,17,40,2018-05-15,"",1.07154471544715,"mar",0.116666666666667,0,0.00333333333333333,0.406666666666667,1,3,300
"tws","fris",2016-03-22,7.04722792607803,2016,3,2022-02-22 10:45:00,594,5913.806578,683.353288987435,0.42,22,10,2016-11-04,10,6,"11/21/16",4856.68,8,7867.89681,"","M","mar","flet",2009-02-26,1.418206708,2016-03-15,14.03,3.9,17,40,2018-05-15,"",1.21766444937177,"mar",0.02,0.0333333333333333,0.02,0.573333333333333,2,1,300
"tws","brav",2016-03-22,2.9678302532512,2016,3,2022-02-22 11:05:00,595,2680.151611,260.186931647094,0.36,27,10,2016-11-04,10,6,"11/21/16",2701.3,8,5105.505804,"","M","mar","bow",2013-03-27,3.370294319,2016-03-15,6.556,13.3,19,40,2018-05-16,"",0.992171032821439,"mar",0.0866666666666667,0.00333333333333333,0,0.336666666666667,3,3,300
"tws","atom",2016-03-22,7.06091718001369,2016,3,2022-02-22 10:50:00,596,2607.405631,97.1137006925625,0.38,27,10,2016-11-04,10,6,"11/21/16",2627.98,8,4705.512328,"","F","mar","arte",2009-02-21,2.795345654,2016-03-15,9.788,6.1,19,10,2018-05-16,"",0.992171032821439,"mar",0.03,0.0133333333333333,0.0433333333333333,0.403333333333333,2,2,300
"tws","atom",2016-03-24,7.06091718001369,2016,3,2022-02-22 16:20:00,601,3270.140163,555.396933797909,0.84,35,10,2016-11-04,10,6,"11/21/16",4272.52,8,3460.774282,"","F","mar","arte",2009-02-21,2.795345654,2016-03-15,18.141,14,18,40,2018-05-15,"",0.765389082462253,"mar",0.03,0.0133333333333333,0.0433333333333333,0.403333333333333,2,2,300
"gn","mole",2016-03-24,2.91307323750856,2016,3,2022-02-22 12:48:00,603,4059.174443,280.837893248498,0.44,23,10,2016-11-04,10,6,"11/21/16",3485.1,8,5389.283426,"","F","mar","merl",2013-04-16,1.467488022,2016-03-15,6.028,2.5,4,40,2018-01-25,"",1.16472251679039,"mar",0.02,0.0166666666666667,0.0433333333333333,0.363333333333333,2,0,300
"gn","dean",2016-03-24,5.18001368925394,2016,3,2022-02-22 15:25:00,604,2806.253843,400.221951219512,0.62,22,10,2016-11-04,10,6,"11/21/16",2304.62,8,2529.15877,"","M","mar","desd",2011-01-09,2.302532512,2016-03-15,8.217,9.7,4,40,2018-01-25,"",1.21766444937177,"mar",0.0433333333333333,0.0166666666666667,0.00666666666666667,0.36,1,4,300
"gn","ropa",2016-03-24,6.23408624229979,2016,3,2022-02-22 16:25:00,606,2468.069932,597.40346184107,0.62,31,10,2016-11-04,10,6,"11/21/16",2856.07,8,3134.336458,"","M","mar","robe",2009-12-20,3.529089665,2016-03-15,17.283,12.6,4,40,2018-01-25,"",0.864148964070286,"mar",0.0466666666666667,0.01,0.0133333333333333,0.593333333333333,1,0,300
"tws","tesl",2016-03-25,3.03353867214237,2016,3,2022-02-22 12:20:00,609,3743.731673,615.111314363144,0.24,24,10,2016-11-04,10,6,"11/21/16",3354.02,8,9508.737595,"","F","mar","twin",2013-03-03,1.49486653,2016-03-15,13.777,13.4,17,40,2018-05-15,"",1.11619241192412,"mar",0.0566666666666667,0.0366666666666667,0.0566666666666667,0.376666666666667,2,1,300
"tws","brav",2016-03-25,2.9678302532512,2016,3,2022-02-22 15:56:00,614,2349.192127,609.673224932249,0.64,30,10,2016-11-04,10,6,"11/21/16",2630.81,8,2796.906617,"","M","mar","bow",2013-03-27,3.370294319,2016-03-15,17.069,8.3,17,40,2018-05-15,"",0.892953929539295,"mar",0.0866666666666667,0.00333333333333333,0,0.336666666666667,3,3,300
"gn","dais",2016-03-28,6.06160164271047,2016,3,2022-02-22 16:00:00,617,2356.080374,2220.06920325203,0.7,25,10,2016-11-04,10,6,"11/21/16",2198.77,8,2137.22487,"","F","mar","daff",2010-02-21,1.98220397,2016-03-15,25.898,16.1,6,80,2018-01-26,"",1.07154471544715,"mar",0,0.02,0.05,0.383333333333333,0,3,300
"gn","stre",2016-03-28,7.03080082135524,2016,3,2022-02-22 16:45:00,618,2861.971559,812.575319396051,0.58,28,10,2016-11-04,10,5,"11/21/16",2991.39,9,3509.243469,"","F","mar","sput",2009-03-04,3.06091718,2016-03-15,21.233,11.8,4,40,2018-01-25,"",0.956736353077816,"mar",0.00666666666666667,0.0366666666666667,0.0866666666666667,0.52,1,1,300
"gn","dean",2016-03-28,5.18001368925394,2016,3,2022-02-22 16:30:00,619,4942.114244,790.585691056911,0.86,25,10,2016-11-04,10,5,"11/21/16",4612.14,9,3648.988434,"","M","mar","desd",2011-01-09,2.302532512,2016-03-15,18.445,5.3,4,40,2018-01-25,"",1.07154471544715,"mar",0.0433333333333333,0.0166666666666667,0.00666666666666667,0.36,1,4,300
"twn","petr",2015-08-04,5.36618754277892,2015,8,2022-02-22 14:20:00,1,2483.770154,518.232862644416,0.83,19,1,2016-10-26,5,5,"11/21/16",1761.63,9,1444.125915,"","F","aug","park",2010-04-03,2.565366188,2015-08-15,9.189,6.8,7,40,2018-04-17,"",1.40992725716731,"aug",0,0.0555555555555556,0.172222222222222,0.3,0,0,180
"twn","ruki",2015-08-10,4.47912388774812,2015,8,2022-02-22 15:20:00,5,2835.575203,480.944986449865,0.63,12,1,2016-10-26,5,5,"11/21/16",1270.2,9,1371.829113,"","M","aug","rave",2011-02-21,2.770704997,2015-08-15,5.386,14.7,7,40,2018-04-17,"",2.23238482384824,"aug",0.0552486187845304,0.0497237569060773,0.0331491712707182,0.292817679558011,0,1,181
"tws","peke",2015-08-11,4.62422997946612,2015,8,2022-02-22 10:38:00,7,5271.844908,580.100470688917,0.42,19,1,2016-10-26,5,5,"11/21/16",3739.09,9,6057.383703,"","M","aug","pans",2010-12-30,2.814510609,2015-08-15,10.286,6.7,7,40,2018-04-17,"",1.40992725716731,"aug",0.0446927374301676,0.0111731843575419,0.00558659217877095,0.452513966480447,0,3,179
"twn","king",2015-08-12,3.78370978781656,2015,8,2022-02-22 10:29:00,8,2034.059756,171.232845528455,0.44,15,1,2016-10-26,5,5,"11/24/16",1138.95,9,1761.2477,"redid in batch 14 run 9, but wasn't necessary!","M","aug","kipp",2011-11-02,2.045174538,2015-08-15,2.397,4.1,7,40,2018-04-17,"",1.78590785907859,"aug",0,0.0222222222222222,0.0166666666666667,0.355555555555556,1,2,180
"gn","renl",2015-08-20,2.29979466119096,2015,8,2022-02-22 12:15:00,22,2150.91766,472.313098464318,0.32,18,1,2016-10-26,5,5,"11/21/16",1445.26,9,3073.01345,"","M","aug","robe",2013-04-27,1.834360027,2015-08-15,7.934,0.1,4,40,2018-01-25,"",1.48825654923216,"aug",0,0,0,0.472222222222222,0,1,180
"gn","dean",2015-08-20,4.5968514715948,2015,8,2022-02-22 12:00:00,23,2852.354619,127.221581670362,0.14,11,1,2016-10-26,5,5,"11/24/16",1171.24,9,5692.280813,"redid in batch 14 run 9, but wasn't necessary!","M","aug","desd",2011-01-09,2.302532512,2015-08-15,1.306,3.2,4,40,2018-01-25,"",2.43532889874353,"aug",0.0167597765363128,0,0.0223463687150838,0.346368715083799,2,10,179
"twn","pam",2015-08-26,2.43668720054757,2015,8,2022-02-22 10:47:00,37,7733.593341,NA,0.35,21,2,2016-10-27,5,5,"11/21/16",6062.48,9,11785.57378,"","F","aug","park",2013-03-08,1.796030116,2015-08-15,NA,NA,NA,NA,NA,NA,1.27564847077042,"aug",0,0.0222222222222222,0.0333333333333333,0.266666666666667,0,1,180
"tws","dubl",2015-08-31,6.44490075290897,2015,8,2022-02-22 12:05:00,46,8654.014302,1161.55447154472,0.63,11,2,2016-10-27,5,5,"11/21/16",3553.53,9,3837.849086,"","M","aug","dixi",2009-03-05,2.321697467,2015-08-15,11.924,8,7,40,2018-04-17,"",2.43532889874353,"aug",0,0.0277777777777778,0,0.505555555555556,4,1,180
"gn","stre",2015-09-01,6.53251197809719,2015,9,2022-02-22 11:37:00,48,5241.652323,542.405729771584,0.57,21,2,2016-10-27,5,5,"11/21/16",4109.01,9,4904.907244,"","F","sep","sput",2009-03-04,3.06091718,2015-09-15,10.63,6.5,1,40,2018-01-11,"",1.27564847077042,"sep",0,0.106666666666667,0.0766666666666667,0.29,0,5,300
"twn","davi",2015-09-01,2.01505817932923,2015,9,2022-02-22 11:42:00,49,3601.026474,106.685670731707,0.4,16,2,2016-10-27,5,5,"11/21/16",2150.78,9,3658.511752,"","F","sep","didg",2013-09-09,1.349760438,2015-09-15,1.593,0.6,18,40,2018-05-15,"",1.67428861788618,"sep",0,0.0266666666666667,0,0.3,0,0,300
"tws","dame",2015-09-02,3.68788501026694,2015,9,2022-02-22 12:14:00,51,7058.609466,238.954471544715,0.37,14,2,2016-10-27,5,5,"11/21/16",3688.9,9,6783.652846,"","F","sep","dixi",2012-01-07,1.869952088,2015-09-15,3.122,13.4,7,40,2018-04-17,"",1.91347270615563,"sep",0,0.0666666666666667,0.06,0.33,7,5,300
"gn","stre",2015-09-03,6.53251197809719,2015,9,2022-02-22 10:06:00,53,7510.929651,410.338593974175,0.66,17,2,2016-10-27,5,5,"11/21/16",4766.42,9,4913.79268,"","F","sep","sput",2009-03-04,3.06091718,2015-09-15,6.51,3.3,4,40,2018-01-25,"",1.57580105212817,"sep",0,0.106666666666667,0.0766666666666667,0.29,0,5,300
"twn","keny",2015-09-03,5.60164271047228,2015,9,2022-02-22 09:24:00,54,2766.496287,428.689322493225,0.33,15,2,2016-10-27,5,5,"11/21/16",1549.07,9,3193.931222,"","M","sep","kayl",2010-02-07,2.453114305,2015-09-15,6.001,5.5,7,40,2018-04-17,"",1.78590785907859,"sep",0.0366666666666667,0.0233333333333333,0.02,0.313333333333333,1,2,300
"gn","dean",2015-09-07,4.68172484599589,2015,9,2022-02-22 10:42:00,58,1511.237463,259.403116531165,0.22,12,2,2016-10-27,5,7,"11/23/16",676.961,10,2093.675761,"","M","sep","desd",2011-01-09,2.302532512,2015-09-15,5.81,3.5,6,20,2018-01-26,"",2.23238482384824,"sep",0,0,0,0.383333333333333,3,8,300
"twn","safi",2015-09-07,2.55167693360712,2015,9,2022-02-22 12:00:00,61,3722.156689,111.635476718404,0.34,11,2,2016-10-27,5,7,"11/23/16",1528.4,10,3058.627355,"","F","sep","saph",2013-02-25,1.741273101,2015-09-15,1.146,11.7,8,40,2018-04-25,"",2.43532889874353,"sep",0,0.01875,0.08125,0.2875,1,1,320
"twn","amos",2015-09-07,5.57700205338809,2015,9,2022-02-22 11:40:00,62,2842.822229,NA,0.39,19,2,2016-10-27,5,7,"11/23/16",2016.29,10,3517.68418,"","M","sep","ambe",2010-02-16,2.650239562,2015-09-15,NA,NA,NA,NA,NA,NA,1.40992725716731,"sep",0.0433333333333333,0.00666666666666667,0.00666666666666667,0.34,0,0,300
"twn","pam",2015-09-07,2.52156057494867,2015,9,2022-02-22 09:47:00,64,10614.92681,187.835485413678,0.31,17,2,2016-10-27,5,7,"11/23/16",6736.21,10,14785.0358,"","F","sep","park",2013-03-08,1.796030116,2015-09-15,2.98,7.8,8,40,2018-04-25,"",1.57580105212817,"sep",0,0.09,0.06,0.23,0,2,300
"gn","mend",2015-09-10,5.61259411362081,2015,9,2022-02-22 13:58:00,73,1714.907816,183.540301974448,0.37,14,2,2016-10-27,5,7,"11/23/16",896.228,10,1648.106379,"","F","sep","merl",2010-02-03,2.236824093,2015-09-15,2.398,10,4,40,2018-01-25,"",1.91347270615563,"sep",0,0,0.0533333333333333,0.256666666666667,1,0,300
"twn","ruki",2015-09-11,4.56399726214921,2015,9,2022-02-22 08:10:00,74,4286.382966,333.046302748742,0.51,21,2,2016-10-27,5,7,"11/23/16",3360.16,10,4482.891605,"","M","sep","rave",2011-02-21,2.770704997,2015-09-15,6.527,18.4,19,40,2018-05-16,"",1.27564847077042,"sep",0.0566666666666667,0,0.01,0.28,1,2,300
"tws","bike",2015-09-14,6.47227926078029,2015,9,2022-02-22 16:49:00,76,2497.140411,250.836011477762,0.27,17,2,2016-10-27,5,7,"11/23/16",1584.68,10,3993.431774,"","M","sep","bif",2009-03-26,2.264202601,2015-09-15,7.959,6.2,19,20,2018-05-16,"",1.57580105212817,"sep",0.00666666666666667,0.0166666666666667,0.01,0.416666666666667,1,2,300
"tws","bike",2015-09-17,6.47227926078029,2015,9,2022-02-22 16:49:00,83,1594.192883,473.578116531165,0.37,12,2,2016-10-27,5,7,"11/23/16",714.121,10,1313.223171,"","M","sep","bif",2009-03-26,2.264202601,2015-09-15,10.607,8.4,19,20,2018-05-16,"",2.23238482384824,"sep",0.00666666666666667,0.0166666666666667,0.01,0.416666666666667,1,2,300
"twn","amos",2015-09-17,5.57700205338809,2015,9,2022-02-22 14:50:00,84,1736.635601,419.425160462131,0.38,19,2,2016-10-27,5,7,"11/23/16",1231.72,10,2205.448156,"","M","sep","ambe",2010-02-16,2.650239562,2015-09-15,7.437,7.7,19,40,2018-05-16,"",1.40992725716731,"sep",0.0433333333333333,0.00666666666666667,0.00666666666666667,0.34,0,0,300
"tws","tatu",2015-09-18,6.54072553045859,2015,9,2022-02-22 11:07:00,85,2296.875232,178.565272938444,0.54,14,2,2016-10-27,5,7,"11/23/16",1200.37,10,1512.480658,"","M","sep","twin",2009-03-01,2.945927447,2015-09-15,2.333,20.5,8,40,2018-04-25,"",1.91347270615563,"sep",0,0.0166666666666667,0.00333333333333333,0.443333333333333,1,0,300
"tws","dame",2015-09-28,3.68788501026694,2015,9,2022-02-22 12:00:00,94,4371.798261,82.5833559168925,0.32,18,2,2016-10-27,5,7,"11/23/16",2937.53,10,6245.982868,"","F","sep","dixi",2012-01-07,1.869952088,2015-09-15,5.549,9.6,18,10,2018-05-15,"",1.48825654923216,"sep",0,0.0666666666666667,0.06,0.33,7,5,300
"tws","bong",2015-09-29,2.36550308008214,2015,9,2022-02-22 11:20:00,97,3782.499268,NA,0.41,20,3,2016-10-28,5,7,"11/23/16",2823.96,10,4686.440857,"","M","sep","bonn",2013-05-04,1.971252567,2015-09-15,NA,NA,NA,NA,NA,NA,1.33943089430894,"sep",0.03,0.02,0,0.276666666666667,4,2,300
"twn","davi",2015-09-30,2.01505817932923,2015,9,2022-02-22 10:15:00,108,2410.752371,189.068112014454,0.57,18,3,2016-10-28,5,7,"11/23/16",1619.85,10,1933.607852,"","F","sep","didg",2013-09-09,1.349760438,2015-09-15,3.176,2,8,40,2018-04-25,"",1.48825654923216,"sep",0,0.0266666666666667,0,0.3,0,0,300
"tws","bong",2015-10-01,2.4476386036961,2015,10,2022-02-22 10:22:00,112,1679.355494,275.310452961672,0.14,14,11,2016-11-04,5,7,"11/23/16",877.648,10,4265.410053,"","M","oct","bonn",2013-05-04,1.971252567,2015-10-15,3.597,7.4,8,40,2018-04-25,"",1.91347270615563,"oct",0.04375,0.003125,0,0.359375,0,1,320
"gn","mole",2015-10-05,2.49691991786448,2015,10,2022-02-22 14:39:00,122,3713.767917,627.100938086304,0.26,13,3,2016-10-28,5,7,"11/23/16",1802.22,10,4716.316191,"","F","oct","merl",2013-04-16,1.467488022,2015-10-15,7.608,1.9,4,40,2018-01-25,"",2.06066291432145,"oct",0,0.015625,0.034375,0.25625,2,2,320
"twn","allo",2015-10-06,2.5160848733744,2015,10,2022-02-22 10:53:00,127,1505.86475,453.875725900116,0.58,21,3,2016-10-28,5,7,"11/23/16",1180.47,10,1384.826665,"","M","oct","ambe",2013-04-09,3.394934976,2015-10-15,8.895,5.1,9,40,2018-04-26,"",1.27564847077042,"oct",0,0.0133333333333333,0,0.25,0,0,300
"tws","brog",2015-10-06,6.74332648870637,2015,10,2022-02-22 09:45:00,134,2446.068699,809.016260162602,0.64,14,3,2016-10-28,5,7,"11/23/16",1278.34,10,1359.048204,"","F","oct","bow",2009-01-16,2.516084873,2015-10-15,10.57,13.5,9,40,2018-04-26,"",1.91347270615563,"oct",0,0,0.08,0.29,1,0,300
"tws","dubl",2015-10-07,6.61190965092402,2015,10,2022-02-22 09:51:00,138,5203.89738,387.780126467931,0.35,18,3,2016-10-28,5,7,"11/23/16",3496.64,10,6797.533138,"","M","oct","dixi",2009-03-05,2.321697467,2015-10-15,6.514,8.8,9,40,2018-04-26,"",1.48825654923216,"oct",0,0,0,0.365625,5,0,320
"twn","amos",2015-10-08,5.65913757700205,2015,10,2022-02-22 12:30:00,145,3696.829268,510.001707317073,0.46,20,3,2016-10-28,5,7,"11/23/16",2760,10,4082.439024,"","M","oct","ambe",2010-02-16,2.650239562,2015-10-15,9.519,10.7,9,40,2018-04-26,"",1.33943089430894,"oct",0.06,0.0266666666666667,0.01,0.333333333333333,1,4,300
"gn","mayh",2015-10-08,5.58795345653662,2015,10,2022-02-22 11:49:00,147,4937.792857,412.085481997677,0.69,21,3,2016-10-28,5,7,"11/23/16",3870.81,10,3816.991739,"","F","oct","mixu",2010-03-14,2.214921287,2015-10-15,8.076,12.6,1,40,2018-01-11,"",1.27564847077042,"oct",0,0.021875,0.05625,0.25625,2,3,320
"gn","dais",2015-10-09,5.64544832306639,2015,10,2022-02-22 12:10:00,156,1867.48813,730.954227642276,0.6,20,3,2016-10-28,5,7,"11/23/16",1394.24,10,1581.083274,"","F","oct","daff",2010-02-21,1.98220397,2015-10-15,13.643,1.1,4,40,2018-01-25,"",1.33943089430894,"oct",0,0.01875,0.03125,0.29375,1,4,320
"tws","tatu",2015-10-12,6.62286105407255,2015,10,2022-02-22 12:08:00,163,2591.629589,582.751133932392,0.63,19,3,2016-10-28,5,7,"11/23/16",1838.13,10,1985.199377,"","M","oct","twin",2009-03-01,2.945927447,2015-10-15,10.333,8.3,9,40,2018-04-26,"",1.40992725716731,"oct",0.00623052959501558,0.0124610591900312,0.00934579439252336,0.395638629283489,1,4,321
"twn","keny",2015-10-13,5.68377823408624,2015,10,2022-02-22 08:45:00,167,3173.796387,277.053839205059,0.36,18,3,2016-10-28,5,7,"11/23/16",2132.56,10,4030.576929,"","M","oct","kayl",2010-02-07,2.453114305,2015-10-15,4.654,1.1,9,40,2018-04-26,"",1.48825654923216,"oct",0.0866666666666667,0,0,0.26,0,1,300
"tws","dubl",2015-10-13,6.61190965092402,2015,10,2022-02-22 17:15:00,169,3307.537073,513.10918699187,0.6,20,4,2016-11-01,5,7,"11/23/16",2469.36,10,2800.281008,"","M","oct","dixi",2009-03-05,2.321697467,2015-10-15,9.577,15.3,9,40,2018-04-26,"",1.33943089430894,"oct",0,0,0,0.365625,5,0,320
"gn","dais",2015-10-16,5.64544832306639,2015,10,2022-02-22 09:20:00,178,5175.025203,333.913743708866,0.52,21,4,2016-11-01,5,7,"11/23/16",4056.78,10,5308.191341,"","F","oct","daff",2010-02-21,1.98220397,2015-10-15,6.544,17.9,1,40,2018-01-11,"",1.27564847077042,"oct",0,0.01875,0.03125,0.29375,1,4,320
"gn","spad",2015-10-16,5.73853524982888,2015,10,2022-02-22 09:48:00,180,3092.350484,NA,0.38,21,4,2016-11-01,5,7,"11/23/16",2424.14,10,4340.527955,"","F","oct","spik",2010-01-18,2.258726899,2015-10-15,NA,NA,NA,NA,NA,NA,1.27564847077042,"oct",0.003125,0.0125,0.025,0.2875,3,6,320
"twn","amos",2015-10-21,5.65913757700205,2015,10,2022-02-22 10:50:00,186,1444.726236,281.030460704607,0.24,15,4,2016-11-01,5,7,"11/23/16",808.959,10,2293.420688,"","M","oct","ambe",2010-02-16,2.650239562,2015-10-15,3.934,3.3,10,40,2018-04-27,"",1.78590785907859,"oct",0.06,0.0266666666666667,0.01,0.333333333333333,1,4,300
"twn","king",2015-10-21,3.95071868583162,2015,10,2022-02-22 11:50:00,187,1484.611104,250.403080872914,0.34,19,4,2016-11-01,5,7,"11/23/16",1052.97,10,2107.198931,"","M","oct","kipp",2011-11-02,2.045174538,2015-10-15,4.44,11.9,19,40,2018-05-16,"",1.40992725716731,"oct",0.25625,0,0.0125,0.296875,0,1,320
"twn","onyx",2015-10-21,2.67488021902806,2015,10,2022-02-22 11:55:00,189,10655.77157,NA,0.26,17,4,2016-11-01,5,7,"11/23/16",6762.13,10,17696.14321,"","M","oct","opal",2013-02-10,1.631759069,2015-10-15,NA,NA,NA,NA,NA,NA,1.57580105212817,"oct",0.0566666666666667,0.04,0.0266666666666667,0.433333333333333,0,0,300
"gn","dext",2015-10-22,2.55989048596851,2015,10,2022-02-22 11:21:00,190,1363.582747,319.090708478513,0.18,14,4,2016-11-01,5,7,"11/23/16",712.622,10,2693.73691,"","M","oct","dj",2013-03-24,1.80698152,2015-10-15,4.169,3.9,4,40,2018-01-25,"",1.91347270615563,"oct",0.00625,0,0,0.30625,0,1,320
"twn","ruki",2015-10-22,4.64613278576318,2015,10,2022-02-22 11:06:00,194,2959.439075,375.643394308943,0.24,16,4,2016-11-01,5,7,"11/23/16",1767.58,10,5011.137202,"","M","oct","rave",2011-02-21,2.770704997,2015-10-15,5.609,14.7,10,40,2018-04-27,"",1.67428861788618,"oct",0.0833333333333333,0.00666666666666667,0.00666666666666667,0.31,0,0,300
"twn","petr",2015-10-22,5.53319644079398,2015,10,2022-02-22 10:38:00,195,13634.10937,733.387762088147,0.36,19,4,2016-11-01,5,7,"11/23/16",9670.08,10,18276.62591,"","F","oct","park",2010-04-03,2.565366188,2015-10-15,13.004,7,10,40,2018-04-27,"",1.40992725716731,"oct",0,0.0266666666666667,0.0766666666666667,0.2,0,0,300
"tws","peke",2015-10-26,4.79123887748118,2015,10,2022-02-22 11:45:00,200,13667.42528,933.111343399148,0.6,21,4,2016-11-01,5,7,"11/23/16",10714.1,10,12149.90554,"","M","oct","pans",2010-12-30,2.814510609,2015-10-15,18.287,0.7,19,40,2018-05-16,"",1.27564847077042,"oct",0,0.0125,0.015625,0.41875,1,3,320
"tws","tesl",2015-10-27,2.61738535249829,2015,10,2022-02-22 11:37:00,204,3540.837086,386.662789243277,0.26,13,4,2016-11-01,5,7,"11/23/16",1718.3,10,4496.701907,"","F","oct","twin",2013-03-03,1.49486653,2015-10-15,4.691,6.7,18,40,2018-05-15,"",2.06066291432145,"oct",0,0.1,0.028125,0.290625,0,1,320
"twn","kabu",2015-10-28,2.49144421629021,2015,10,2022-02-22 12:00:00,208,1656.038872,NA,0.2,12,5,2016-11-01,5,7,"11/23/16",741.825,10,2523.712774,"redo bc CVs too high?","F","oct","kayl",2013-04-18,1.604380561,2015-10-15,NA,NA,NA,NA,NA,NA,2.23238482384824,"oct",0.00940438871473354,0.0250783699059561,0.0188087774294671,0.31974921630094,0,3,319
"gn","mend",2015-10-28,5.69472963723477,2015,10,2022-02-22 11:30:00,209,15371.73192,402.844415917843,0.76,19,5,2016-11-01,5,7,"11/23/16",10902.5,10,9760.699882,"","F","oct","merl",2010-02-03,2.236824093,2015-10-15,7.143,2,4,40,2018-01-25,"",1.40992725716731,"oct",0,0.059375,0.065625,0.278125,0,0,320
"gn","ting",2015-10-28,4.73921971252567,2015,10,2022-02-22 16:54:00,211,1543.290701,313.710473457676,0.4,17,5,2016-11-01,5,7,"11/23/16",979.369,10,1665.922594,"","M","oct","tang",2011-01-18,2.704996578,2015-10-15,4.977,8.3,4,40,2018-01-25,"",1.57580105212817,"oct",0.021875,0.021875,0.01875,0.41875,2,4,320
"gn","stel",2015-10-29,2.4394250513347,2015,10,2022-02-22 12:22:00,212,2626.738792,395.859233449477,0.62,21,5,2016-11-01,5,7,"11/23/16",2059.14,10,2259.761692,"","F","oct","sput",2013-05-07,2.223134839,2015-10-15,7.758,10.8,1,40,2018-01-11,"",1.27564847077042,"oct",0.00940438871473354,0.0282131661442006,0.0376175548589342,0.313479623824451,0,0,319
